item_id,title,category,era,price,popularity_score
1503,Antique Victorian Painting,painting,Victorian,434.89,57.68
1504,Antique Victorian Clock,clock,Victorian,427.25,87.35
1505,Antique 18th Century Crown,crown,18th Century,332.8,62.75
1506,Antique 19th Century Clock,clock,19th Century,860.87,40.01
1507,Antique Roman Furniture,furniture,Roman,91.22,14.63
1508,Antique 17th Century Furniture,furniture,17th Century,127.9,25.23
1509,Antique Victorian Painting,painting,Victorian,1086.04,83.23
1510,Antique 19th Century Pottery,pottery,19th Century,148.15,24.04
1511,Antique 19th Century Coin,coin,19th Century,635.11,95.49
1512,Antique Victorian Pottery,pottery,Victorian,739.76,71.38
1513,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,232.78,94.09
1514,Antique 18th Century Sculpture,sculpture,18th Century,1220.05,30.54
1515,Antique Greek Sculpture,sculpture,Greek,115.95,25.8
1516,Antique Roman Clothes,clothes,Roman,53.24,13.45
1517,Antique Roman Furniture,furniture,Roman,1967.56,72.12
1518,Antique 19th Century Watch,watch,19th Century,426.65,52.75
1519,Antique 18th Century Pottery,pottery,18th Century,1327.28,69.09
1520,Antique Roman Clothes,clothes,Roman,3349.4,96.42
1521,Antique 19th Century Pottery,pottery,19th Century,335.27,87.27
1522,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,112.39,17.33
1523,Antique 17th Century Watch,watch,17th Century,687.54,45.3
1524,Antique Ming Dynasty Coin,coin,Ming Dynasty,941.96,0.9
1525,Antique Greek Furniture,furniture,Greek,68.33,77.45
1526,Antique 17th Century Coin,coin,17th Century,230.71,9.72
1527,Antique Roman Watch,watch,Roman,231.37,88.61
1528,Antique Greek Furniture,furniture,Greek,148.61,92.38
1529,Antique Victorian Pottery,pottery,Victorian,951.8,62.01
1530,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,330.75,1.6
1531,Antique 18th Century Sculpture,sculpture,18th Century,4303.1,0.23
1532,Antique 19th Century Clock,clock,19th Century,737.32,33.2
1533,Antique Ming Dynasty Coin,coin,Ming Dynasty,752.98,7.86
1534,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,681.98,25.43
1535,Antique 17th Century Painting,painting,17th Century,989.39,58.12
1536,Antique 19th Century Pottery,pottery,19th Century,578.89,32.91
1537,Antique 19th Century Sculpture,sculpture,19th Century,80.35,64.63
1538,Antique Victorian Coin,coin,Victorian,556.17,33.74
1539,Antique Greek Pottery,pottery,Greek,534.9,50.24
1540,Antique 18th Century Pottery,pottery,18th Century,1120.43,5.06
1541,Antique Victorian Clock,clock,Victorian,933.16,71.28
1542,Antique Victorian Crown,crown,Victorian,66.16,16.83
1543,Antique 18th Century Watch,watch,18th Century,1094.88,25.74
1544,Antique 18th Century Clock,clock,18th Century,187.45,37.93
1545,Antique 19th Century Crown,crown,19th Century,492.94,26.15
1546,Antique 19th Century Furniture,furniture,19th Century,1417.0,44.45
1547,Antique 17th Century Crown,crown,17th Century,591.92,60.01
1548,Antique Roman Watch,watch,Roman,293.45,44.18
1549,Antique 19th Century Coin,coin,19th Century,411.96,9.23
1550,Antique 17th Century Painting,painting,17th Century,51.72,73.57
1551,Antique 19th Century Pottery,pottery,19th Century,78.11,13.64
1552,Antique Greek Clothes,clothes,Greek,867.81,12.25
1553,Antique 17th Century Pottery,pottery,17th Century,100.81,46.51
1554,Antique 19th Century Furniture,furniture,19th Century,741.77,26.02
1555,Antique Roman Crown,crown,Roman,87.2,33.48
1556,Antique Victorian Painting,painting,Victorian,423.77,86.05
1557,Antique Roman Painting,painting,Roman,249.59,43.03
1558,Antique Greek Coin,coin,Greek,116.01,54.68
1559,Antique 18th Century Furniture,furniture,18th Century,453.42,54.8
1560,Antique Greek Watch,watch,Greek,438.06,58.7
1561,Antique Roman Crown,crown,Roman,125.42,47.15
1562,Antique 18th Century Sculpture,sculpture,18th Century,185.52,82.87
1563,Antique 18th Century Watch,watch,18th Century,682.15,79.74
1564,Antique 18th Century Furniture,furniture,18th Century,1057.97,38.25
1565,Antique 18th Century Furniture,furniture,18th Century,274.12,47.79
1566,Antique 19th Century Coin,coin,19th Century,197.12,6.95
1567,Antique Greek Watch,watch,Greek,431.19,85.2
1568,Antique Roman Coin,coin,Roman,484.32,59.97
1569,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,72.57,26.92
1570,Antique Ming Dynasty Painting,painting,Ming Dynasty,981.25,14.26
1571,Antique Roman Pottery,pottery,Roman,948.81,90.91
1572,Antique Roman Watch,watch,Roman,471.81,34.89
1573,Antique Victorian Coin,coin,Victorian,854.58,45.64
1574,Antique Victorian Coin,coin,Victorian,224.81,70.17
1575,Antique Victorian Clock,clock,Victorian,209.96,46.68
1576,Antique Roman Pottery,pottery,Roman,113.95,48.88
1577,Antique Greek Clock,clock,Greek,1149.77,82.76
1578,Antique 18th Century Coin,coin,18th Century,1576.19,24.8
1579,Antique 19th Century Sculpture,sculpture,19th Century,603.25,53.03
1580,Antique Roman Clock,clock,Roman,895.33,1.48
1581,Antique 17th Century Crown,crown,17th Century,584.79,58.69
1582,Antique 17th Century Coin,coin,17th Century,1037.84,76.5
1583,Antique Greek Watch,watch,Greek,362.89,81.61
1584,Antique Victorian Crown,crown,Victorian,6320.4,96.37
1585,Antique Greek Clothes,clothes,Greek,1229.22,59.83
1586,Antique Roman Furniture,furniture,Roman,634.17,0.31
1587,Antique 18th Century Furniture,furniture,18th Century,1866.15,74.74
1588,Antique 19th Century Pottery,pottery,19th Century,95.84,51.38
1589,Antique 18th Century Sculpture,sculpture,18th Century,239.32,94.1
1590,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,1096.45,54.58
1591,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,100.28,72.46
1592,Antique 17th Century Furniture,furniture,17th Century,439.14,9.68
1593,Antique Roman Crown,crown,Roman,775.49,4.95
1594,Antique Victorian Pottery,pottery,Victorian,335.67,24.61
1595,Antique 18th Century Coin,coin,18th Century,137.7,68.02
1596,Antique 17th Century Clothes,clothes,17th Century,623.48,0.18
1597,Antique 18th Century Crown,crown,18th Century,416.1,2.85
1598,Antique Greek Pottery,pottery,Greek,52.46,61.8
1599,Antique Roman Furniture,furniture,Roman,922.14,24.79
1600,Antique Roman Clothes,clothes,Roman,302.3,97.37
1601,Antique 18th Century Furniture,furniture,18th Century,487.04,69.49
1602,Antique 18th Century Furniture,furniture,18th Century,623.11,11.44
1603,Antique Victorian Furniture,furniture,Victorian,990.92,60.15
1604,Antique 18th Century Coin,coin,18th Century,97.54,7.3
1605,Antique Victorian Crown,crown,Victorian,254.01,95.32
1606,Antique Ming Dynasty Painting,painting,Ming Dynasty,889.4,5.41
1607,Antique 17th Century Clock,clock,17th Century,206.35,73.76
1608,Antique 18th Century Crown,crown,18th Century,275.59,5.07
1609,Antique Roman Furniture,furniture,Roman,926.97,48.8
1610,Antique Greek Clock,clock,Greek,244.21,3.99
1611,Antique Roman Clothes,clothes,Roman,818.94,58.03
1612,Antique 19th Century Sculpture,sculpture,19th Century,264.74,65.99
1613,Antique 19th Century Coin,coin,19th Century,621.51,2.52
1614,Antique 17th Century Clothes,clothes,17th Century,144.49,73.12
1615,Antique Greek Pottery,pottery,Greek,353.32,96.95
1616,Antique Victorian Watch,watch,Victorian,470.66,2.3
1617,Antique 19th Century Painting,painting,19th Century,138.88,33.26
1618,Antique 19th Century Painting,painting,19th Century,540.89,9.31
1619,Antique Roman Watch,watch,Roman,818.35,86.13
1620,Antique Victorian Furniture,furniture,Victorian,139.53,77.37
1621,Antique Roman Watch,watch,Roman,630.0,77.27
1622,Antique 18th Century Clock,clock,18th Century,120.63,76.3
1623,Antique Victorian Crown,crown,Victorian,132.91,5.86
1624,Antique Victorian Crown,crown,Victorian,338.06,26.34
1625,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,193.1,22.29
1626,Antique Victorian Clothes,clothes,Victorian,5627.200000000001,7.33
1627,Antique 18th Century Pottery,pottery,18th Century,653.77,94.97
1628,Antique 19th Century Clothes,clothes,19th Century,864.54,1.25
1629,Antique 19th Century Clock,clock,19th Century,155.93,79.96
1630,Antique Greek Furniture,furniture,Greek,58.05,20.15
1631,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,1326.5,50.85
1632,Antique 17th Century Pottery,pottery,17th Century,1731.22,22.13
1633,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,709.57,10.62
1634,Antique Roman Coin,coin,Roman,533.51,88.84
1635,Antique Ming Dynasty Painting,painting,Ming Dynasty,263.27,83.58
1636,Antique 19th Century Sculpture,sculpture,19th Century,102.83,36.67
1637,Antique 17th Century Painting,painting,17th Century,88.98,84.66
1638,Antique Roman Pottery,pottery,Roman,1143.65,78.79
1639,Antique 19th Century Watch,watch,19th Century,281.69,15.0
1640,Antique 19th Century Furniture,furniture,19th Century,403.23,70.21
1641,Antique Ming Dynasty Clock,clock,Ming Dynasty,708.9,86.97
1642,Antique 19th Century Furniture,furniture,19th Century,1253.57,25.36
1643,Antique 17th Century Clock,clock,17th Century,583.23,55.03
1644,Antique Greek Crown,crown,Greek,271.96,17.74
1645,Antique Victorian Furniture,furniture,Victorian,1017.05,27.51
1646,Antique 19th Century Furniture,furniture,19th Century,592.04,17.24
1647,Antique Victorian Clock,clock,Victorian,109.04,4.71
1648,Antique Roman Crown,crown,Roman,212.56,99.01
1649,Antique Victorian Clothes,clothes,Victorian,84.26,13.82
1650,Antique Greek Furniture,furniture,Greek,657.51,75.03
1651,Antique Roman Watch,watch,Roman,948.47,18.45
1652,Antique Victorian Clothes,clothes,Victorian,136.86,12.77
1653,Antique Greek Pottery,pottery,Greek,107.76,56.01
1654,Antique Greek Pottery,pottery,Greek,713.24,40.71
1655,Antique Greek Clothes,clothes,Greek,457.33,2.49
1656,Antique Victorian Sculpture,sculpture,Victorian,197.54,93.53
1657,Antique 18th Century Pottery,pottery,18th Century,410.09,8.26
1658,Antique Greek Watch,watch,Greek,1368.66,44.28
1659,Antique Roman Coin,coin,Roman,55.77,41.0
1660,Antique 17th Century Sculpture,sculpture,17th Century,134.4,23.06
1661,Antique Roman Coin,coin,Roman,394.53,16.06
1662,Antique Victorian Watch,watch,Victorian,158.1,25.19
1663,Antique Roman Crown,crown,Roman,581.82,10.64
1664,Antique 17th Century Watch,watch,17th Century,214.44,64.43
1665,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,1092.98,11.27
1666,Antique Roman Sculpture,sculpture,Roman,927.33,9.99
1667,Antique Ming Dynasty Crown,crown,Ming Dynasty,841.41,4.36
1668,Antique 18th Century Furniture,furniture,18th Century,473.21,74.02
1669,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,889.34,96.73
1670,Antique Roman Furniture,furniture,Roman,59.55,70.44
1671,Antique 17th Century Pottery,pottery,17th Century,69.61,46.58
1672,Antique Victorian Sculpture,sculpture,Victorian,2619.2000000000003,8.59
1673,Antique Greek Crown,crown,Greek,1088.35,27.18
1674,Antique 19th Century Coin,coin,19th Century,1000.66,25.75
1675,Antique Victorian Furniture,furniture,Victorian,236.69,97.64
1676,Antique 17th Century Coin,coin,17th Century,330.63,89.51
1677,Antique Ming Dynasty Clock,clock,Ming Dynasty,248.02,59.4
1678,Antique 19th Century Coin,coin,19th Century,887.85,0.34
1679,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,84.08,85.47
1680,Antique Victorian Crown,crown,Victorian,185.29,73.62
1681,Antique Roman Sculpture,sculpture,Roman,1381.07,91.6
1682,Antique Ming Dynasty Clock,clock,Ming Dynasty,251.28,60.75
1683,Antique 18th Century Crown,crown,18th Century,278.66,85.94
1684,Antique 17th Century Pottery,pottery,17th Century,2276.11,41.82
1685,Antique Victorian Clock,clock,Victorian,8112.9,28.8
1686,Antique Roman Watch,watch,Roman,750.42,58.21
1687,Antique Roman Clock,clock,Roman,650.64,35.17
1688,Antique Victorian Clock,clock,Victorian,315.77,89.18
1689,Antique Victorian Clock,clock,Victorian,727.11,81.12
1690,Antique 19th Century Coin,coin,19th Century,500.35,23.38
1691,Antique 19th Century Crown,crown,19th Century,157.08,29.39
1692,Antique Roman Painting,painting,Roman,299.39,24.38
1693,Antique 18th Century Watch,watch,18th Century,244.74,52.66
1694,Antique Victorian Coin,coin,Victorian,218.42,96.03
1695,Antique Victorian Coin,coin,Victorian,403.17,56.22
1696,Antique 17th Century Watch,watch,17th Century,402.35,32.66
1697,Antique Roman Pottery,pottery,Roman,797.22,96.61
1698,Antique 19th Century Painting,painting,19th Century,232.29,53.94
1699,Antique 19th Century Sculpture,sculpture,19th Century,688.65,33.2
1700,Antique Greek Painting,painting,Greek,648.8,7.22
1701,Antique 19th Century Clock,clock,19th Century,1176.5,58.43
1702,Antique Ming Dynasty Clock,clock,Ming Dynasty,610.42,21.92
1703,Antique Greek Clock,clock,Greek,2507.0,7.56
1704,Antique 17th Century Furniture,furniture,17th Century,92.34,23.99
1705,Antique Victorian Painting,painting,Victorian,1119.94,97.32
1706,Antique 18th Century Watch,watch,18th Century,617.51,84.08
1707,Antique 18th Century Clothes,clothes,18th Century,384.7,62.79
1708,Antique Ming Dynasty Watch,watch,Ming Dynasty,95.22,93.92
1709,Antique 17th Century Clothes,clothes,17th Century,736.87,2.59
1710,Antique 19th Century Pottery,pottery,19th Century,175.29,47.69
1711,Antique Ming Dynasty Crown,crown,Ming Dynasty,172.71,51.11
1712,Antique 19th Century Painting,painting,19th Century,214.59,43.29
1713,Antique Greek Furniture,furniture,Greek,71.98,48.78
1714,Antique 19th Century Clock,clock,19th Century,561.7,35.25
1715,Antique Victorian Clock,clock,Victorian,1160.98,63.08
1716,Antique 17th Century Coin,coin,17th Century,315.69,72.51
1717,Antique 18th Century Clothes,clothes,18th Century,521.34,24.58
1718,Antique Roman Furniture,furniture,Roman,188.76,98.11
1719,Antique Greek Coin,coin,Greek,722.32,71.94
1720,Antique 18th Century Sculpture,sculpture,18th Century,1638.5,54.55
1721,Antique Ming Dynasty Clock,clock,Ming Dynasty,185.2,3.39
1722,Antique 18th Century Pottery,pottery,18th Century,238.8,46.39
1723,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,93.3,45.43
1724,Antique 19th Century Pottery,pottery,19th Century,1320.86,40.21
1725,Antique 18th Century Watch,watch,18th Century,1191.08,20.78
1726,Antique Victorian Pottery,pottery,Victorian,627.82,22.89
1727,Antique Victorian Clock,clock,Victorian,856.8,41.93
1728,Antique Greek Coin,coin,Greek,2467.11,26.44
1729,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,97.76,50.36
1730,Antique 17th Century Clothes,clothes,17th Century,763.66,72.67
1731,Antique Roman Crown,crown,Roman,92.75,39.24
1732,Antique Greek Furniture,furniture,Greek,8561.900000000001,88.58
1733,Antique 18th Century Crown,crown,18th Century,1709.45,0.61
1734,Antique Victorian Sculpture,sculpture,Victorian,625.28,60.67
1735,Antique 19th Century Clothes,clothes,19th Century,125.73,90.82
1736,Antique 18th Century Watch,watch,18th Century,169.9,66.4
1737,Antique 18th Century Sculpture,sculpture,18th Century,859.12,73.93
1738,Antique Ming Dynasty Painting,painting,Ming Dynasty,234.81,70.98
1739,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,660.89,47.72
1740,Antique Victorian Coin,coin,Victorian,573.83,53.05
1741,Antique 18th Century Painting,painting,18th Century,576.31,17.64
1742,Antique 19th Century Watch,watch,19th Century,363.55,76.81
1743,Antique Victorian Pottery,pottery,Victorian,770.05,60.72
1744,Antique Ming Dynasty Painting,painting,Ming Dynasty,114.16,80.39
1745,Antique Greek Painting,painting,Greek,585.88,94.69
1746,Antique 17th Century Clock,clock,17th Century,445.18,44.37
1747,Antique Roman Clock,clock,Roman,585.02,48.88
1748,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,489.99,66.16
1749,Antique Roman Painting,painting,Roman,423.91,64.36
1750,Antique Roman Painting,painting,Roman,441.73,60.27
1751,Antique 17th Century Watch,watch,17th Century,389.49,20.08
1752,Antique Roman Painting,painting,Roman,1789.18,91.62
1753,Antique 19th Century Furniture,furniture,19th Century,1072.58,0.86
1754,Antique Greek Crown,crown,Greek,1958.7,40.16
1755,Antique 19th Century Sculpture,sculpture,19th Century,5269.2,96.46
1756,Antique 19th Century Pottery,pottery,19th Century,1137.39,95.97
1757,Antique 19th Century Clothes,clothes,19th Century,304.36,54.95
1758,Antique Victorian Painting,painting,Victorian,953.97,73.31
1759,Antique 18th Century Crown,crown,18th Century,429.49,75.94
1760,Antique Roman Sculpture,sculpture,Roman,242.25,68.33
1761,Antique Greek Crown,crown,Greek,2536.26,93.16
1762,Antique Greek Clothes,clothes,Greek,103.01,39.79
1763,Antique 18th Century Sculpture,sculpture,18th Century,341.61,91.3
1764,Antique 17th Century Crown,crown,17th Century,9864.1,83.73
1765,Antique 17th Century Painting,painting,17th Century,297.12,23.16
1766,Antique Roman Watch,watch,Roman,1671.52,55.81
1767,Antique Ming Dynasty Clock,clock,Ming Dynasty,789.5999999999999,24.97
1768,Antique Victorian Crown,crown,Victorian,1321.95,45.25
1769,Antique 19th Century Watch,watch,19th Century,287.38,83.71
1770,Antique 17th Century Sculpture,sculpture,17th Century,427.04,62.11
1771,Antique 18th Century Crown,crown,18th Century,702.97,56.27
1772,Antique 18th Century Pottery,pottery,18th Century,1914.61,15.63
1773,Antique Greek Painting,painting,Greek,570.13,37.66
1774,Antique 19th Century Furniture,furniture,19th Century,85.71,24.18
1775,Antique 19th Century Painting,painting,19th Century,220.86,7.38
1776,Antique 18th Century Pottery,pottery,18th Century,517.95,85.71
1777,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,184.02,52.66
1778,Antique 18th Century Pottery,pottery,18th Century,426.9,68.47
1779,Antique Victorian Clock,clock,Victorian,772.98,12.28
1780,Antique Victorian Clothes,clothes,Victorian,90.05,86.37
1781,Antique 17th Century Clothes,clothes,17th Century,246.7,33.42
1782,Antique 19th Century Pottery,pottery,19th Century,131.03,59.83
1783,Antique 19th Century Coin,coin,19th Century,271.26,62.94
1784,Antique Greek Watch,watch,Greek,371.89,70.56
1785,Antique 18th Century Crown,crown,18th Century,357.32,96.41
1786,Antique Roman Clock,clock,Roman,131.72,55.27
1787,Antique Greek Pottery,pottery,Greek,3340.3,87.93
1788,Antique 19th Century Clothes,clothes,19th Century,337.69,86.84
1789,Antique 18th Century Clock,clock,18th Century,506.96,5.01
1790,Antique Greek Sculpture,sculpture,Greek,1799.61,33.3
1791,Antique 18th Century Coin,coin,18th Century,868.18,7.56
1792,Antique Greek Sculpture,sculpture,Greek,393.98,64.69
1793,Antique Victorian Sculpture,sculpture,Victorian,806.21,68.94
1794,Antique 19th Century Sculpture,sculpture,19th Century,257.38,26.87
1795,Antique 18th Century Clock,clock,18th Century,1102.86,1.31
1796,Antique 17th Century Pottery,pottery,17th Century,98.56,75.95
1797,Antique Greek Clock,clock,Greek,730.45,77.94
1798,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,67.34,55.01
1799,Antique Roman Painting,painting,Roman,98.24,61.59
1800,Antique 17th Century Watch,watch,17th Century,952.21,61.1
1801,Antique 17th Century Sculpture,sculpture,17th Century,299.32,37.16
1802,Antique 19th Century Painting,painting,19th Century,877.74,49.06
1803,Antique 18th Century Clothes,clothes,18th Century,1387.91,73.73
1804,Antique 19th Century Painting,painting,19th Century,571.4,68.81
1805,Antique Roman Pottery,pottery,Roman,242.97,30.74
1806,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,2005.75,78.99
1807,Antique Roman Watch,watch,Roman,290.86,25.54
1808,Antique 17th Century Sculpture,sculpture,17th Century,894.58,95.95
1809,Antique 17th Century Coin,coin,17th Century,1100.12,45.58
1810,Antique Roman Pottery,pottery,Roman,187.11,75.34
1811,Antique 19th Century Crown,crown,19th Century,1143.63,85.83
1812,Antique Ming Dynasty Painting,painting,Ming Dynasty,354.31,33.47
1813,Antique 19th Century Furniture,furniture,19th Century,94.14,19.85
1814,Antique Ming Dynasty Coin,coin,Ming Dynasty,161.3,3.46
1815,Antique Ming Dynasty Crown,crown,Ming Dynasty,831.52,32.41
1816,Antique Victorian Painting,painting,Victorian,287.63,85.54
1817,Antique Ming Dynasty Crown,crown,Ming Dynasty,1593.75,79.07
1818,Antique 17th Century Crown,crown,17th Century,320.2,98.73
1819,Antique Greek Furniture,furniture,Greek,87.07,72.9
1820,Antique 18th Century Clock,clock,18th Century,1017.36,3.66
1821,Antique 18th Century Clothes,clothes,18th Century,119.9,78.77
1822,Antique 17th Century Pottery,pottery,17th Century,58.69,50.75
1823,Antique Victorian Furniture,furniture,Victorian,1465.7,18.32
1824,Antique 17th Century Clothes,clothes,17th Century,434.96,14.86
1825,Antique 17th Century Crown,crown,17th Century,929.31,5.74
1826,Antique Victorian Furniture,furniture,Victorian,741.72,36.43
1827,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,348.98,42.32
1828,Antique 19th Century Watch,watch,19th Century,166.22,90.34
1829,Antique 19th Century Watch,watch,19th Century,1209.5,79.77
1830,Antique Greek Watch,watch,Greek,368.26,49.19
1831,Antique Ming Dynasty Painting,painting,Ming Dynasty,853.25,55.14
1832,Antique Greek Crown,crown,Greek,700.44,7.21
1833,Antique Victorian Clothes,clothes,Victorian,438.1,86.07
1834,Antique 19th Century Sculpture,sculpture,19th Century,549.94,55.0
1835,Antique Ming Dynasty Crown,crown,Ming Dynasty,608.39,43.45
1836,Antique Roman Sculpture,sculpture,Roman,746.18,28.04
1837,Antique Victorian Coin,coin,Victorian,224.21,92.49
1838,Antique 19th Century Sculpture,sculpture,19th Century,274.84,51.5
1839,Antique Greek Painting,painting,Greek,142.85,20.62
1840,Antique 19th Century Sculpture,sculpture,19th Century,241.39,69.94
1841,Antique 17th Century Furniture,furniture,17th Century,78.66,94.31
1842,Antique 18th Century Sculpture,sculpture,18th Century,646.52,4.65
1843,Antique 18th Century Sculpture,sculpture,18th Century,446.2,43.4
1844,Antique 17th Century Painting,painting,17th Century,143.56,61.93
1845,Antique Roman Pottery,pottery,Roman,211.18,51.15
1846,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,941.56,61.12
1847,Antique Ming Dynasty Watch,watch,Ming Dynasty,247.56,18.98
1848,Antique Victorian Painting,painting,Victorian,1504.2,47.39
1849,Antique Roman Watch,watch,Roman,385.35,22.47
1850,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,1395.13,8.11
1851,Antique 19th Century Crown,crown,19th Century,260.31,10.92
1852,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,100.4,71.87
1853,Antique Roman Watch,watch,Roman,113.21,58.52
1854,Antique 17th Century Coin,coin,17th Century,251.63,93.09
1855,Antique 17th Century Furniture,furniture,17th Century,1140.42,51.41
1856,Antique Ming Dynasty Painting,painting,Ming Dynasty,5403.8,60.69
1857,Antique Roman Coin,coin,Roman,166.87,93.1
1858,Antique 18th Century Pottery,pottery,18th Century,204.75,36.4
1859,Antique Ming Dynasty Clock,clock,Ming Dynasty,1104.75,55.05
1860,Antique 19th Century Furniture,furniture,19th Century,1760.04,78.08
1861,Antique 18th Century Crown,crown,18th Century,316.93,12.42
1862,Antique 18th Century Painting,painting,18th Century,204.71,42.84
1863,Antique 17th Century Sculpture,sculpture,17th Century,1050.86,70.14
1864,Antique Roman Clock,clock,Roman,1542.0,98.06
1865,Antique 19th Century Coin,coin,19th Century,511.08,70.42
1866,Antique Ming Dynasty Watch,watch,Ming Dynasty,118.84,89.43
1867,Antique Greek Clock,clock,Greek,337.32,82.81
1868,Antique 19th Century Sculpture,sculpture,19th Century,1516.64,96.03
1869,Antique 18th Century Furniture,furniture,18th Century,139.21,96.38
1870,Antique 17th Century Clothes,clothes,17th Century,222.93,33.42
1871,Antique 17th Century Painting,painting,17th Century,792.11,36.08
1872,Antique Ming Dynasty Clock,clock,Ming Dynasty,66.58,86.52
1873,Antique Victorian Clothes,clothes,Victorian,276.35,85.27
1874,Antique Roman Watch,watch,Roman,312.3,86.81
1875,Antique 17th Century Furniture,furniture,17th Century,197.15,33.28
1876,Antique 17th Century Furniture,furniture,17th Century,1521.29,51.52
1877,Antique Victorian Pottery,pottery,Victorian,703.36,53.97
1878,Antique Victorian Coin,coin,Victorian,310.23,31.68
1879,Antique 19th Century Clothes,clothes,19th Century,866.17,52.2
1880,Antique Greek Coin,coin,Greek,1278.5,92.92
1881,Antique Roman Coin,coin,Roman,628.0,28.0
1882,Antique 17th Century Watch,watch,17th Century,996.33,81.57
1883,Antique Greek Watch,watch,Greek,1183.5,64.09
1884,Antique 18th Century Watch,watch,18th Century,248.34,77.49
1885,Antique 19th Century Furniture,furniture,19th Century,2262.88,15.57
1886,Antique 18th Century Clothes,clothes,18th Century,288.56,70.82
1887,Antique Roman Pottery,pottery,Roman,907.11,69.48
1888,Antique Greek Sculpture,sculpture,Greek,56.37,42.66
1889,Antique 19th Century Watch,watch,19th Century,1034.03,55.42
1890,Antique 18th Century Watch,watch,18th Century,118.35,40.02
1891,Antique Victorian Sculpture,sculpture,Victorian,575.26,31.18
1892,Antique Greek Coin,coin,Greek,150.39,78.45
1893,Antique Victorian Crown,crown,Victorian,648.23,47.49
1894,Antique 17th Century Painting,painting,17th Century,477.62,79.04
1895,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,200.03,53.29
1896,Antique 18th Century Clock,clock,18th Century,545.89,72.21
1897,Antique Greek Painting,painting,Greek,783.8,12.8
1898,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,673.62,65.12
1899,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,456.21,95.78
1900,Antique Victorian Painting,painting,Victorian,271.66,10.28
1901,Antique 17th Century Sculpture,sculpture,17th Century,173.89,46.9
1902,Antique Roman Sculpture,sculpture,Roman,88.02,53.09
1903,Antique Victorian Crown,crown,Victorian,511.2,48.61
1904,Antique Greek Crown,crown,Greek,565.18,90.35
1905,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,3914.8,18.19
1906,Antique 17th Century Watch,watch,17th Century,679.51,15.28
1907,Antique Greek Watch,watch,Greek,1370.62,65.19
1908,Antique 17th Century Furniture,furniture,17th Century,1432.89,38.76
1909,Antique Victorian Clock,clock,Victorian,324.23,45.81
1910,Antique 17th Century Clothes,clothes,17th Century,432.63,49.63
1911,Antique Ming Dynasty Painting,painting,Ming Dynasty,560.15,10.43
1912,Antique 17th Century Pottery,pottery,17th Century,311.41,23.72
1913,Antique 18th Century Coin,coin,18th Century,827.96,86.7
1914,Antique 19th Century Coin,coin,19th Century,161.45,42.1
1915,Antique Victorian Watch,watch,Victorian,282.35,29.22
1916,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,311.61,95.81
1917,Antique 18th Century Coin,coin,18th Century,232.54,45.06
1918,Antique Greek Crown,crown,Greek,891.16,30.21
1919,Antique 18th Century Sculpture,sculpture,18th Century,249.23,35.05
1920,Antique Roman Sculpture,sculpture,Roman,914.0,63.85
1921,Antique Roman Crown,crown,Roman,149.76,16.06
1922,Antique 17th Century Pottery,pottery,17th Century,168.17,1.69
1923,Antique Victorian Watch,watch,Victorian,500.7,76.36
1924,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,180.66,21.13
1925,Antique 18th Century Watch,watch,18th Century,754.35,75.16
1926,Antique 17th Century Sculpture,sculpture,17th Century,286.3,77.17
1927,Antique Victorian Coin,coin,Victorian,548.4,25.37
1928,Antique Ming Dynasty Painting,painting,Ming Dynasty,120.41,87.17
1929,Antique Victorian Crown,crown,Victorian,422.79,92.0
1930,Antique Ming Dynasty Coin,coin,Ming Dynasty,626.46,86.64
1931,Antique Roman Watch,watch,Roman,466.04,84.89
1932,Antique Greek Clock,clock,Greek,2442.61,22.96
1933,Antique 18th Century Coin,coin,18th Century,151.33,44.31
